"IDs" "TimeDomain_MEAN_BodyAccleration_Xdirection" "TimeDomain_MEAN_BodyAccleration_Ydirection" "TimeDomain_MEAN_BodyAccleration_Zdirection" "TimeDomain_MEAN_GravityAccleration_Xdirection" "TimeDomain_MEAN_GravityAccleration_Ydirection" "TimeDomain_MEAN_GravityAccleration_Zdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Xdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Ydirection" "TimeDomain_MEAN_BodyAcclerationJerk_Zdirection" "TimeDomain_MEAN_BodyGyro_Xdirection" "TimeDomain_MEAN_BodyGyro_Ydirection" "TimeDomain_MEAN_BodyGyro_Zdirection" "TimeDomain_MEAN_BodyGyroJerk_Xdirection" "TimeDomain_MEAN_BodyGyroJerk_Ydirection" "TimeDomain_MEAN_BodyGyroJerk_Zdirection" "TimeDomain_MEAN_BodyAccleration_Magnitude" "TimeDomain_MEAN_GravityAccleration_Magnitude" "TimeDomain_MEAN_BodyAcclerationJerk_Magnitude" "TimeDomain_MEAN_BodyGyro_Magnitude" "TimeDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyAccleration_Xdirection" "FreqDomain_MEAN_BodyAccleration_Ydirection" "FreqDomain_MEAN_BodyAccleration_Zdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerk_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Zdirection" "FreqDomain_MEAN_BodyGyro_Xdirection" "FreqDomain_MEAN_BodyGyro_Ydirection" "FreqDomain_MEAN_BodyGyro_Zdirection" "FreqDomain_MEAN_BodyGyroFrequency_Xdirection" "FreqDomain_MEAN_BodyGyroFrequency_Ydirection" "FreqDomain_MEAN_BodyGyroFrequency_Zdirection" "FreqDomain_MEAN_BodyAccleration_Magnitude" "FreqDomain_MEAN_BodyAccleration_MagnitudeFrequency" "FreqDomain_MEAN_BodyAcclerationJerk_Magnitude" "FreqDomain_MEAN_BodyAcclerationJerk_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyro_Magnitude" "FreqDomain_MEAN_BodyGyro_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyGyroJerk_MagnitudeFrequency" "TimeDomain_STD_BodyAccleration_Xdirection" "TimeDomain_STD_BodyAccleration_Ydirection" "TimeDomain_STD_BodyAccleration_Zdirection" "TimeDomain_STD_GravityAccleration_Xdirection" "TimeDomain_STD_GravityAccleration_Ydirection" "TimeDomain_STD_GravityAccleration_Zdirection" "TimeDomain_STD_BodyAcclerationJerk_Xdirection" "TimeDomain_STD_BodyAcclerationJerk_Ydirection" "TimeDomain_STD_BodyAcclerationJerk_Zdirection" "TimeDomain_STD_BodyGyro_Xdirection" "TimeDomain_STD_BodyGyro_Ydirection" "TimeDomain_STD_BodyGyro_Zdirection" "TimeDomain_STD_BodyGyroJerk_Xdirection" "TimeDomain_STD_BodyGyroJerk_Ydirection" "TimeDomain_STD_BodyGyroJerk_Zdirection" "TimeDomain_STD_BodyAccleration_Magnitude" "TimeDomain_STD_GravityAccleration_Magnitude" "TimeDomain_STD_BodyAcclerationJerk_Magnitude" "TimeDomain_STD_BodyGyro_Magnitude" "TimeDomain_STD_BodyGyroJerk_Magnitude" "FreqDomain_STD_BodyAccleration_Xdirection" "FreqDomain_STD_BodyAccleration_Ydirection" "FreqDomain_STD_BodyAccleration_Zdirection" "FreqDomain_STD_BodyAcclerationJerk_Xdirection" "FreqDomain_STD_BodyAcclerationJerk_Ydirection" "FreqDomain_STD_BodyAcclerationJerk_Zdirection" "FreqDomain_STD_BodyGyro_Xdirection" "FreqDomain_STD_BodyGyro_Ydirection" "FreqDomain_STD_BodyGyro_Zdirection" "FreqDomain_STD_BodyAccleration_Magnitude" "FreqDomain_STD_BodyAcclerationJerk_Magnitude" "FreqDomain_STD_BodyGyro_Magnitude" "FreqDomain_STD_BodyGyroJerk_Magnitude"
"3.STANDING" 0.280046513278689 -0.0143376555065574 -0.101621722633148 0.93503077852459 -0.301735130327869 0.024763106752459 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.925430819016393 -0.925430819016393 -0.959303840327869 -0.892089349344262 -0.962339339672131 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.087024832195082 -0.128180130065574 0.00771897878688524 -0.957666856721311 -0.943497973606557 -0.969174903442623 0.0749564403088525 -0.258164810172131 -0.112367641836066 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.297107441654098 -0.316011207026229 -0.229120091067541 -0.926968932295082 -0.000332753967377052 -0.948627467704918 0.129816297732787 -0.913682362622951 -0.309822161422951 -0.960331717868852 -0.020630781795082 -0.96674254295082 -0.893449307213115 -0.911419015081967 -0.982020428032787 -0.957425321803279 -0.928161577377049 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.940937642459016 -0.968433747868853 -0.958293011803279 -0.915143303606557 -0.915143303606557 -0.948770043278689 -0.88212522147541 -0.957679766885246 -0.969931287377049 -0.89243434852459 -0.904801254590164 -0.960570921803279 -0.943948547213115 -0.975595949508197 -0.901985672459016 -0.923125941147541 -0.919743846065574 -0.921836076557377 -0.94820681442623 -0.883439718032787 -0.957121510491803
"3.WALKING" 0.283014395689655 -0.0218267540448276 -0.111254758793103 0.599684727068965 0.0918398944655172 0.186715974374138 0.113857881313793 0.00591225687689655 0.000486458664137929 -0.0792265308448276 -0.0402093437925862 0.111920403936207 -0.0739063169487931 -0.0524068070475862 -0.0555520911189655 -0.565824596431034 -0.565824596431034 -0.673295886896552 -0.624653783767241 -0.800904857758621 -0.616441061298276 -0.576680193815517 -0.687543053103448 -0.193109526758621 0.0415641378793103 0.0807439906896552 -0.670032474672414 -0.663147687293103 -0.760454562931035 -0.0596110279362069 -0.191101472237931 -0.105029330172414 -0.681039444367241 -0.777899967413793 -0.645333636241379 -0.0459370462258621 -0.125879025187931 -0.0465233193862069 -0.601557376724138 0.122573448692759 -0.650724836422414 0.206732719460345 -0.755427260344828 -0.0198110794465517 -0.820462789137931 0.125440806417241 -0.595101035982759 -0.55478469832069 -0.65241801862069 -0.961551709482759 -0.957599796551724 -0.947884992241379 -0.656368840472414 -0.645332968344828 -0.778239652931034 -0.733071524896552 -0.766691519603448 -0.630010503248276 -0.743226075862069 -0.840287202241379 -0.749164124137931 -0.600628899982759 -0.600628899982759 -0.655806208344828 -0.708463241508621 -0.815759950517241 -0.587910384172414 -0.573161582827586 -0.661270857931034 -0.67330603312069 -0.65025001015 -0.794804760689655 -0.750863476741379 -0.763442625344828 -0.660175963672414 -0.663026091041379 -0.66559465122931 -0.72916063745 -0.822761915517241
"3.WALKING_DOWNSTAIRS" 0.283898769795918 -0.0132039100326531 -0.112599971122449 0.659299061632653 -0.0433201102965306 0.150237244493878 0.0553931639795918 0.0159529913816327 0.00933076390061224 -0.0115400461602041 -0.114535085504082 0.0708800279714286 -0.103868432693878 -0.0433857721489796 -0.0564757349795918 -0.694984825191837 -0.694984825191837 -0.757068588346939 -0.724326145979592 -0.850069031632653 -0.747035060530612 -0.667456087877551 -0.77682755244898 -0.0878468537212245 0.0533234273367347 0.0596092094693878 -0.746678507408163 -0.708911710020408 -0.839829594285714 0.109633387261224 -0.0907372609795918 -0.0526861862040816 -0.760924441653061 -0.82461697244898 -0.741376298653061 -0.0335235101102041 -0.136769428326531 -0.00965067952897959 -0.716275307612245 0.162610363281633 -0.718945571959184 0.226098238281633 -0.795812716530612 -0.00417616235306122 -0.861524817142857 0.151801730265306 -0.747819890612245 -0.649150498742857 -0.724076820653061 -0.968602535102041 -0.966910493469388 -0.952428323877551 -0.740621275767347 -0.697090323277551 -0.85677208755102 -0.798096236204082 -0.800217432265306 -0.748483392787755 -0.806763833877551 -0.87895356122449 -0.808848509795918 -0.722952402163265 -0.722952402163265 -0.720152658938776 -0.76491781355102 -0.856176253469388 -0.749612658571429 -0.663286219457143 -0.719782969408163 -0.758379165408163 -0.705439103265306 -0.872962695102041 -0.81125277277551 -0.790218516734694 -0.775517136673469 -0.772007584183673 -0.723800137438775 -0.787526625265306 -0.85959220877551
"3.WALKING_UPSTAIRS" 0.283078915762712 -0.0134890520874576 -0.10113866020339 0.719611298050847 1.07749864406774e-05 -0.00353771547627119 0.0923064466338983 -0.0153959143627119 -0.0288057852601695 -0.0569902958 -0.0617981544305085 0.096987118211017 -0.0902368538135593 -0.0298754026864407 -0.055183733238983 -0.565210063598305 -0.565210063598305 -0.602487633088136 -0.664758381830509 -0.737377330508475 -0.581208147622034 -0.513803975050847 -0.734297123322034 -0.159809798830508 0.0950949060135593 0.135392220069492 -0.588144749237288 -0.572043911915254 -0.775615958644068 -0.0609325650125424 -0.152948311666102 -0.0703857490644068 -0.677259115525424 -0.685501320118644 -0.701928955983051 -0.044877410440678 -0.0694799566932203 0.0356594233135593 -0.556784470237288 0.197379495552542 -0.538212085376271 0.146948200122034 -0.685599341135593 0.121576297610169 -0.729203255169492 0.121373156435932 -0.588770301674576 -0.51810788879322 -0.720524963169492 -0.979624806271186 -0.972832652542373 -0.958788701186441 -0.553620526016949 -0.542034842914915 -0.785548721694915 -0.755555395762712 -0.682969098033898 -0.743118944576271 -0.687112664101695 -0.746118103711864 -0.757337797474576 -0.590081417367797 -0.590081417367797 -0.536030934686441 -0.683747247491525 -0.722390124627119 -0.592829241994915 -0.551589345813559 -0.735934303016949 -0.557844164118644 -0.540368258297627 -0.793989056949153 -0.781424774915254 -0.686423882186441 -0.782290217288136 -0.674999060711864 -0.535105791367797 -0.740076296271186 -0.733138325237288
"30.LAYING" 0.270219805871429 -0.0176667992408571 -0.114522478768257 0.657427860571429 -0.0023012144 0.12898593731 0.108111856982857 -0.0120903736092857 0.00644586582785714 -0.02110349613 -0.0817743159057143 0.0871533393428571 -0.0897240526028571 -0.0430577275781429 -0.0920492361755714 -0.526530520057143 -0.526530520057143 -0.593630955328571 -0.558040355242857 -0.712070114285714 -0.596209199091429 -0.498541250004571 -0.652387959857143 -0.197149311921714 0.0425724308757143 0.0868793467057143 -0.614106471326571 -0.600655359742857 -0.707706704 -0.0646904647942857 -0.26812672887 -0.116013490603614 -0.566697581805714 -0.679497678857143 -0.607249007957143 -0.0777474605142857 -0.203181824414286 -0.0776538872157143 -0.563414639475714 0.0964063249728571 -0.588168670528571 0.165109088158571 -0.655210380114286 -0.0308742712642857 -0.735232255857143 0.0758016043671429 -0.581175831554286 -0.47754932848 -0.630119855285714 -0.960901970428571 -0.955840525428571 -0.940296612285714 -0.585444675325571 -0.569634060967143 -0.7252946735 -0.6469573012 -0.6580214068 -0.629398890758571 -0.61985158782 -0.766284121428571 -0.706044777242857 -0.592816289728571 -0.592816289728571 -0.60280007951 -0.619487881828571 -0.735261579514286 -0.5765777254 -0.500365072872857 -0.648884452957143 -0.592989890528571 -0.564998526832857 -0.741488131738571 -0.673843262864286 -0.649452242571429 -0.671600477314286 -0.675500766242857 -0.626194054487143 -0.662277537071429 -0.755001296057143
"30.SITTING" 0.283905110645161 -0.0155656392348387 -0.104034809032258 0.622887506048387 -0.00372108869354839 -0.0318927688225806 0.0513557122387097 0.0344349362532258 0.0411745801932097 0.0124821723 -0.0856110923709677 0.0365774553112903 -0.0988438043709677 -0.068105043816129 -0.0213295373983871 -0.538059270177419 -0.538059270177419 -0.67996669983871 -0.541095747419355 -0.770442914354839 -0.676734741822581 -0.545812540425806 -0.590479613545161 -0.248397811072581 -0.0259355746096774 0.0209486971612903 -0.718199621064516 -0.660947714854839 -0.724602239080645 -0.0558532344387097 -0.202315216048387 -0.143042814580645 -0.741003399274194 -0.632843194806452 -0.600900729064516 -0.158127612793548 -0.19067771513871 -0.0990403645806452 -0.619979268274194 0.035854461 -0.677578113806452 0.208249146020968 -0.66217051916129 -0.0981015753854839 -0.803845141451613 0.176798161148387 -0.659432154387097 -0.485316323371613 -0.47931654816129 -0.964958381129032 -0.954645617580645 -0.941027085806452 -0.703751021290323 -0.647127503224194 -0.752366114129032 -0.769000423951613 -0.547516627023387 -0.551778358129032 -0.797203872580645 -0.784225102258065 -0.751791280806452 -0.605000926774194 -0.605000926774194 -0.689472028612903 -0.606003126725806 -0.811187462903226 -0.653715158532258 -0.489608761006452 -0.464982182209677 -0.715426948887097 -0.656921199483871 -0.779368777741935 -0.779884056193548 -0.507134816129032 -0.579827962951613 -0.659810690919355 -0.706867808548387 -0.636805056677419 -0.835197728548387
"30.STANDING" 0.28201745440678 -0.0166045447064407 -0.115945307864407 0.376881844745763 0.240947509491525 0.155554967644068 0.0808857538886441 -0.00866466430847457 -0.017880920610178 -0.0228974947084746 -0.0790842537288136 0.0902831702711864 -0.111535265120339 -0.0357702032644068 -0.0545086617920339 -0.579347431016949 -0.579347431016949 -0.592245498644068 -0.686440668813559 -0.741925525084746 -0.603037299830508 -0.473938700101695 -0.665816126440678 -0.193129683898305 0.208629752823729 0.179847712233729 -0.602904111186441 -0.508561762508475 -0.723563072881356 -0.0462421397610169 -0.1241382541 -0.125471018701695 -0.680938495084746 -0.727070644576271 -0.657813593898305 -0.0103745141338983 0.00563544813898305 0.0594903785305085 -0.583752338101695 0.20253958839661 -0.532796607101695 0.0810597547355932 -0.72952738379661 0.106732170828814 -0.756766021525424 0.0561342636254237 -0.629660847966102 -0.482754620061017 -0.654638072881356 -0.979693113898305 -0.975138863728814 -0.967846421694915 -0.580932466101695 -0.461658703977966 -0.738273115762712 -0.757717155084746 -0.732767919661017 -0.702460130169491 -0.657336691694915 -0.767976743559322 -0.730307972033898 -0.603756353745763 -0.603756353745763 -0.514140318230508 -0.723455082711864 -0.738025734915254 -0.641053667966102 -0.520357450152542 -0.675901208474576 -0.595605059830508 -0.447157772598475 -0.751314394067797 -0.782423557288136 -0.738591168135593 -0.746175625084746 -0.677059725254237 -0.494219234867119 -0.768018188728814 -0.733249891694915
"30.WALKING" 0.270626953692308 -0.0217364653956923 -0.111161652 0.651129956153846 0.0995615002461538 0.202615067041538 0.102278747498462 0.0229948551815385 -0.00415956733292308 -0.0237088543235385 -0.0753186832584615 0.0983291527076923 -0.0889254061092308 -0.0429514382338462 -0.0599578918107692 -0.587202780046154 -0.587202780046154 -0.666304233123077 -0.631012892184615 -0.779215965015385 -0.618647400297692 -0.572735370944615 -0.697110966723077 -0.216520799958462 0.0776768787692308 0.132869178927692 -0.646283677338462 -0.645315030261538 -0.746501590415385 0.00475350862276923 -0.126152737907692 0.0155658477553846 -0.719402617076923 -0.709677683892308 -0.701529430409231 -0.00890465127230769 -0.223500000492308 -0.0213624715184615 -0.615397710384615 0.144595167572 -0.629716787061538 0.187459442806154 -0.723252832323077 -0.0552742782246154 -0.814720031692308 0.155370783975385 -0.618571088046154 -0.566481537847846 -0.670575376307692 -0.970869974 -0.963889614923077 -0.956530532615385 -0.646610138309231 -0.636052135107385 -0.774158863538462 -0.774368067932308 -0.658671872307692 -0.696343363230769 -0.739756616830769 -0.804670438 -0.775117592923077 -0.6223223332 -0.6223223332 -0.643878265630769 -0.692052528326154 -0.810927262461538 -0.619139968507692 -0.591700875309231 -0.683134587846154 -0.6802156014 -0.652031781606154 -0.801176853076923 -0.793137099538462 -0.634891442198461 -0.723339820615385 -0.685767220292308 -0.664907286830769 -0.724318848138461 -0.819179175538462
"30.WALKING_DOWNSTAIRS" 0.270927733 -0.0174792442624194 -0.119183024967742 0.598570461612903 0.0270337359983871 0.214172258822581 0.0616710631129032 0.0118758658806452 -0.0197188665137097 -0.04640963942 -0.0666384637475806 0.126439340114516 -0.111306290535484 -0.0371233790709677 -0.0732992548241936 -0.574804066930645 -0.574804066930645 -0.676934541290323 -0.626998925729032 -0.817297562096774 -0.636045744564516 -0.546069007741935 -0.736287709354839 -0.261429368467742 -0.0143948235629032 0.0522784849112903 -0.677885897314516 -0.642480054967742 -0.814672314516129 -0.0951869734516129 -0.242949050064516 -0.133477023841935 -0.660868699403226 -0.801125666129032 -0.670378742090323 -0.108490061535484 -0.265978473553226 -0.0324209720209677 -0.597812747048387 0.0521096441903226 -0.64595978416129 0.148983488070968 -0.75851515516129 -0.102934393201613 -0.841416633548387 0.131185253144355 -0.620193280370968 -0.522554542814516 -0.689653581483871 -0.93805601516129 -0.916350006983871 -0.939515653387097 -0.651877329790323 -0.625411948564516 -0.830729185645161 -0.720123578709677 -0.766431021290323 -0.679147835073871 -0.759363722419355 -0.875418474032258 -0.752246788870968 -0.595948567919355 -0.595948567919355 -0.655034440645161 -0.722846357290323 -0.841337765806452 -0.614776195080645 -0.542448469764516 -0.68971896016129 -0.656589437225806 -0.633305058951613 -0.845516351129032 -0.74007922983871 -0.750160168629032 -0.715422992159677 -0.659660679112903 -0.670977634580645 -0.74806227 -0.85251982516129
"30.WALKING_UPSTAIRS" 0.272352588769231 -0.0200672662892308 -0.108096062738462 0.622476168 0.0826593422461538 0.0732885300323077 0.0683529302923077 0.0132770149476923 -6.25152781692311e-05 -0.0436466934138462 -0.0709232341076923 0.0752117896530769 -0.0923938497384615 -0.0585608458 -0.0459072513230769 -0.623173196050769 -0.623173196050769 -0.708008252569231 -0.660655386169231 -0.802325826923077 -0.695669052153846 -0.559616001878461 -0.749284863630769 -0.197806247261538 0.0320148671092308 0.106062280167692 -0.721294737430769 -0.649001029184615 -0.8058292948 -0.00406217764615384 -0.154880830521538 -0.0603874809076923 -0.7114127294 -0.760505133538461 -0.679244058338462 -0.0841921146076923 -0.151253012415385 -0.0267926975076923 -0.654845484753846 0.134555530567692 -0.673294058307692 0.239057203754508 -0.746018550301538 -0.0260621274676923 -0.812211679769231 0.162622143318462 -0.680297599430769 -0.523654742201538 -0.707578632461539 -0.975557296923077 -0.964053227230769 -0.961716541230769 -0.7102859152 -0.627744861415385 -0.819370614461538 -0.746077582830769 -0.740942606969231 -0.696585124830769 -0.769015418 -0.825867965138462 -0.767469859630769 -0.656672746938462 -0.656672746938462 -0.675099701861538 -0.716451247959077 -0.805639581538461 -0.675402033938462 -0.5365671602 -0.709846922507692 -0.725697839292308 -0.630153099553846 -0.831789488461538 -0.759153068353846 -0.733760641169231 -0.732416521338462 -0.712081965461538 -0.679675215984615 -0.747038480615385 -0.811641489076923
"4.LAYING" 0.269403496955556 -0.0267784168853704 -0.108011364574074 0.75879521462963 -0.00798417522222222 0.129184655842593 0.082522821062963 0.0282137753462963 0.00781075102185185 0.00224510343148148 -0.08920050715 0.0828605325740741 -0.110852870777778 -0.0800847823722222 -0.0862989402611111 -0.569072186933333 -0.569072186933333 -0.701813794351852 -0.599977736555556 -0.778106586574074 -0.673416709292593 -0.568497717425926 -0.652453118074074 -0.239972005962963 -0.0648790979148148 -0.0246898622924074 -0.72564140412963 -0.684788905737037 -0.746065080851852 -0.0557253624259259 -0.239570694559259 -0.201606678038889 -0.679084906648148 -0.711002916296296 -0.674068599537037 -0.164706662694444 -0.258468670796296 -0.108102938592593 -0.644347376148148 0.0515147005822222 -0.684563796 0.170071800038889 -0.700073526359259 -0.118115206278148 -0.793159954351852 0.0978764604166667 -0.662952691944444 -0.516958426698148 -0.573097944814815 -0.95845308537037 -0.947758251481482 -0.941324379074074 -0.719052245166667 -0.67544272172963 -0.760510087240741 -0.716426466111111 -0.669927270185185 -0.669194809674074 -0.745942435185185 -0.795875552111111 -0.789497683518519 -0.638462883948148 -0.638462883948148 -0.69728343037037 -0.650022565555556 -0.788760038222222 -0.65999197587037 -0.524566585811111 -0.56954183737037 -0.737851379685185 -0.688115824759259 -0.773284315444444 -0.731245035555556 -0.653054940925926 -0.698778565814815 -0.693557588148148 -0.7163763005 -0.682242257296296 -0.798774280296296
"4.SITTING" 0.2812137398 -0.017545014326 -0.11223976432 0.5622150198 0.145575233 0.237007793114 0.073580369276 0.011473902328 0.02340327256386 0.002004828052 -0.0759792535 0.070973931406 -0.1069096561 -0.036927017398 -0.059625581384 -0.75896384104 -0.75896384104 -0.8423496224 -0.8292642016 -0.9159115262 -0.804264318096 -0.79056729826 -0.82880426192 -0.158141207038 0.078213575444 0.01728250628 -0.84608901346 -0.8418981535 -0.873422419 0.07701120846 -0.064684833694 -0.0609779816 -0.8625737028 -0.8902093832 -0.8544839612 -0.10520828562 -0.15289554216 -0.049176284076 -0.78599101106 0.03071006382 -0.83207969352 0.304917729084 -0.882691173 -0.122171393392 -0.9209763736 0.173431236206 -0.77490976516 -0.7850965491 -0.80602531454 -0.9732206152 -0.9743989018 -0.960348036 -0.834454777304 -0.83780550768 -0.8831831988 -0.8663769242 -0.8898670546 -0.8617155832 -0.910526109 -0.9232412404 -0.8960148454 -0.77746082518 -0.77746082518 -0.833608997318 -0.8609845872 -0.9216804698 -0.7650382244 -0.79563485648 -0.80925944336 -0.83722302702 -0.84482824674 -0.8915783694 -0.8690665086 -0.8909658412 -0.8771390234 -0.80690747254 -0.83618355918 -0.870889413 -0.9278905604
"4.STANDING" 0.278318846875 -0.0197933431678571 -0.115033177071429 0.793136456607143 -0.0557749922491071 -0.0414481422767857 0.111201166971429 -0.0440118847517857 -0.0332715703357143 -0.0769370534625 -0.0658661155928571 0.117384491060714 -0.089453552175 -0.0652761426553571 -0.101137530583929 -0.393633958160714 -0.393633958160714 -0.482709178178571 -0.451569153832143 -0.610309793821429 -0.510501701198214 -0.368071092375 -0.470229722083929 -0.230967695946429 0.00731800841964285 0.106472095053571 -0.537377100660714 -0.486594653401786 -0.5664991785 -0.0691178737746964 -0.254624273875 -0.155576506678571 -0.535431431160714 -0.51562012075 -0.509761841428571 -0.109898991478393 -0.0599672160892857 -0.0585300707517857 -0.4138145587375 0.0872511868410714 -0.444717569819643 0.150161708142857 -0.531251963660714 0.0320532586943054 -0.609936924142857 0.101975679178571 -0.489643366321429 -0.340773872803571 -0.421122423428571 -0.951352208392857 -0.939361068982143 -0.906854190535714 -0.505358711094643 -0.439452863696429 -0.59154234925 -0.603106676589286 -0.526594770448214 -0.543269335125 -0.61303499825 -0.597653191821429 -0.635237768482143 -0.433939110114286 -0.433939110114286 -0.460639768873214 -0.508388838251786 -0.612472229321429 -0.48292393875 -0.369507756071429 -0.44358420215 -0.517067522383929 -0.426882022803571 -0.615294018553571 -0.627386593392857 -0.5394557983125 -0.599291731125 -0.536723523176786 -0.485877425089286 -0.580492933017857 -0.644367566732143
"4.WALKING" 0.286751230983333 -0.0138596682525 -0.107326969866667 0.724165305666667 0.0648786717783333 0.188157989221667 0.0482115494816667 0.0225783664638333 0.000363856865666666 -0.00775747011666666 -0.08324023142 0.0577336990033333 -0.0955075248 -0.0530131445533333 -0.0334069207516667 -0.537038664833333 -0.537038664833333 -0.65652295355 -0.54186716855 -0.772447126 -0.60438713985 -0.547158476583333 -0.647821942016667 -0.253824961761667 -0.00606256521783333 0.0643788990185 -0.655105218655 -0.616427503983333 -0.7289546355 -0.03978064301 -0.208135392466667 -0.0679571810283333 -0.653252532071667 -0.660981915262 -0.620623400533333 -0.194736397421667 -0.21729956017 -0.137625668168333 -0.576888058653333 0.043840435598 -0.621621591986667 0.157566099333333 -0.682756022927167 -0.100521235096667 -0.797228327666667 0.105647899273333 -0.57502574385 -0.548683485148333 -0.5835825775 -0.972460655 -0.959921115 -0.941300609833333 -0.648162798433333 -0.60269655461 -0.7545638545 -0.685872596741667 -0.605780783186667 -0.6208376241 -0.731483349416667 -0.803987032833333 -0.7454439695 -0.56525853395 -0.56525853395 -0.62210034148 -0.620570473966667 -0.797639376666667 -0.564693335173667 -0.579811538933333 -0.585374579791667 -0.673072652183333 -0.615674986043333 -0.779159604666667 -0.699261230781667 -0.5795230055 -0.656633891683333 -0.6271805122515 -0.625395512975 -0.648507342198333 -0.812488002666667
"4.WALKING_DOWNSTAIRS" 0.276076582444444 -0.0136432991355556 -0.0948839924222222 0.723575588444444 -0.0901310631066667 0.230088497697778 0.0896504940888889 -0.0265774455577778 -0.00446188368666667 -0.059051412534 -0.0658851229155556 0.0779572556577778 -0.123788209644444 -0.0450758016266667 -0.0692945814622222 -0.317848792777778 -0.317848792777778 -0.427756006391778 -0.493541740844444 -0.678616444444444 -0.377812303266667 -0.321691115377778 -0.577458504444444 -0.247527057728889 0.117213415264444 0.0422365589790667 -0.407928192062222 -0.390511636846667 -0.659206011622222 -0.141642259226667 -0.236487167426667 -0.197960550622222 -0.475893234555556 -0.695078384 -0.484527580822222 -0.0620609061688889 -0.115677699908222 0.169341079266667 -0.352007374795556 0.135805363375556 -0.386793612891111 0.0706033906111111 -0.578406093333333 0.0494068389866667 -0.699865676666667 0.115782378802222 -0.347148701406667 -0.349579930854444 -0.527462262644444 -0.962936614888889 -0.948035621555556 -0.921487958555556 -0.377135460904444 -0.362642838355556 -0.685218315111111 -0.577218258177778 -0.67778034084 -0.581681955577778 -0.558518904666667 -0.787557549333333 -0.548488847777778 -0.387398597688889 -0.387398597688889 -0.401712003333333 -0.548895518911111 -0.703329757244444 -0.338153642146667 -0.410440132871111 -0.539498809255556 -0.402582244095556 -0.376802318717778 -0.710423056444444 -0.611504639622222 -0.672016442888889 -0.661123474444444 -0.505753432666667 -0.426802298711111 -0.609254602666667 -0.730638793488889
"4.WALKING_UPSTAIRS" 0.265542613980769 -0.0209509203057692 -0.106438377211538 0.843110948461538 -0.159409092 0.0552852492398077 0.07467162315 0.0373046906623077 -0.00204583012307692 -0.0527907211346154 -0.0577109472426923 0.0755303990094231 -0.0841524437423077 -0.0575056370653846 -0.0319373120961538 -0.335910692409615 -0.335910692409615 -0.430121397857692 -0.432529990615385 -0.616076885 -0.466095441098077 -0.197492123686538 -0.553804701653846 -0.222785602611538 0.0131283354096154 0.0955960166346154 -0.474084369815385 -0.353443710826923 -0.625299142573077 -0.0874662562961538 -0.372320681134615 -0.115543761088462 -0.446600144784615 -0.601274571538462 -0.431494446519231 -0.11006507575 -0.222965650380769 0.0936878619538462 -0.409560141653846 0.106450532115385 -0.414050835461538 0.153898897661538 -0.554452204692308 0.0160204819211538 -0.678730277307692 0.214072576326923 -0.446600465942308 -0.132593752605769 -0.531712270346154 -0.971387830769231 -0.949481679423077 -0.954407993846154 -0.441714064115385 -0.293091787257692 -0.660101901346154 -0.543615689019231 -0.575987864230769 -0.5181048105 -0.514999085096154 -0.718926497692308 -0.506201415557692 -0.430634494230769 -0.430634494230769 -0.409883070411538 -0.511068205980769 -0.6745292425 -0.440320221288462 -0.155315615884615 -0.560547262403846 -0.458388444919481 -0.274941483942308 -0.694127607115385 -0.576485557923077 -0.569047264038462 -0.595861616153846 -0.532374944423077 -0.410875792194231 -0.56746048 -0.692800605384615
